X,Y,Z
-72.8804163834259384,20.0704167868888668,101.972404479980469
-72.8720830501259371,20.0704167868888668,115.991020202636719
-72.8637497168259358,20.0704167868888668,137.860153198242188
-72.8554163835259345,20.0704167868888668,142.3189697265625
-72.8470830502259332,20.0704167868888668,141.012496948242188
-72.8387497169259461,20.0704167868888668,141.849075317382812
-72.8304163836259448,20.0704167868888668,151.3929443359375
-72.8220830503259435,20.0704167868888668,148.2012939453125
-72.8137497170259422,20.0704167868888668,141.351776123046875
-72.8054163837259409,20.0704167868888668,136.450439453125
-72.7970830504259396,20.0704167868888668,143.970657348632812
-72.7887497171259383,20.0704167868888668,134.438034057617188
-72.780416383825937,20.0704167868888668,126.118888854980469
-72.7720830505259357,20.0704167868888668,127.80010986328125
-72.7637497172259344,20.0704167868888668,132.66876220703125
-72.7554163839259331,20.0704167868888668,136.18365478515625
-72.747083050625946,20.0704167868888668,133.489654541015625
-72.9720830497259385,20.0620834535888655,102.202606201171875
-72.9637497164259372,20.0620834535888655,130.730117797851562
-72.9554163831259359,20.0620834535888655,122.593307495117188
-72.9470830498259346,20.0620834535888655,122.645027160644531
-72.9387497165259333,20.0620834535888655,118.052070617675781
-72.9304163832259462,20.0620834535888655,113.168914794921875
-72.9220830499259449,20.0620834535888655,109.997573852539062
-72.9137497166259436,20.0620834535888655,101.657379150390625
-72.9054163833259423,20.0620834535888655,106.042678833007812
-72.897083050025941,20.0620834535888655,110.621223449707031
-72.8887497167259397,20.0620834535888655,151.859954833984375
-72.8804163834259384,20.0620834535888655,186.54339599609375
-72.8720830501259371,20.0620834535888655,201.046417236328125
-72.8637497168259358,20.0620834535888655,188.496444702148438
-72.8554163835259345,20.0620834535888655,192.249984741210938
-72.8470830502259332,20.0620834535888655,187.998550415039062
-72.8387497169259461,20.0620834535888655,184.092529296875
-72.8304163836259448,20.0620834535888655,171.77008056640625
-72.8220830503259435,20.0620834535888655,151.57568359375
-72.8137497170259422,20.0620834535888655,142.182876586914062
-72.8054163837259409,20.0620834535888655,160.42022705078125
-72.7970830504259396,20.0620834535888655,147.929962158203125
-72.7887497171259383,20.0620834535888655,135.906906127929688
-72.780416383825937,20.0620834535888655,141.562042236328125
-72.7720830505259357,20.0620834535888655,162.4088134765625
-72.7637497172259344,20.0620834535888655,163.720138549804688
-72.7554163839259331,20.0620834535888655,150.736312866210938
-72.747083050625946,20.0620834535888655,145.311050415039062
-72.7387497173259447,20.0620834535888655,148.236083984375
-72.7304163840259434,20.0620834535888655,161.193511962890625
-72.7220830507259421,20.0620834535888655,158.455718994140625
-72.9637497164259372,20.0537501202888677,147.510528564453125
-72.9554163831259359,20.0537501202888677,149.268081665039062
-72.9470830498259346,20.0537501202888677,152.296417236328125
-72.9387497165259333,20.0537501202888677,135.569854736328125
-72.9304163832259462,20.0537501202888677,137.818862915039062
-72.9220830499259449,20.0537501202888677,135.680831909179688
-72.9137497166259436,20.0537501202888677,127.238479614257812
-72.9054163833259423,20.0537501202888677,134.584732055664062
-72.897083050025941,20.0537501202888677,174.6204833984375
-72.8887497167259397,20.0537501202888677,275.83837890625
-72.8804163834259384,20.0537501202888677,295.928466796875
-72.8720830501259371,20.0537501202888677,267.26788330078125
-72.8637497168259358,20.0537501202888677,241.749237060546875
-72.8554163835259345,20.0537501202888677,223.954025268554688
-72.8470830502259332,20.0537501202888677,224.526260375976562
-72.8387497169259461,20.0537501202888677,221.644271850585938
-72.8304163836259448,20.0537501202888677,182.81500244140625
-72.8220830503259435,20.0537501202888677,169.042739868164062
-72.8137497170259422,20.0537501202888677,158.793670654296875
-72.8054163837259409,20.0537501202888677,185.872360229492188
-72.7970830504259396,20.0537501202888677,181.68939208984375
-72.7887497171259383,20.0537501202888677,185.183273315429688
-72.780416383825937,20.0537501202888677,190.55908203125
-72.7720830505259357,20.0537501202888677,198.790634155273438
-72.7637497172259344,20.0537501202888677,197.799575805664062
-72.7554163839259331,20.0537501202888677,211.3345947265625
-72.747083050625946,20.0537501202888677,193.533615112304688
-72.7387497173259447,20.0537501202888677,210.731948852539062
-72.7304163840259434,20.0537501202888677,181.942596435546875
-72.7220830507259421,20.0537501202888677,171.041168212890625
-72.7137497174259408,20.0537501202888677,188.429229736328125
-72.7054163841259395,20.0537501202888677,201.891494750976562
-72.6970830508259382,20.0537501202888677,172.504318237304688
-72.9304163832259462,20.0454167869888664,132.258331298828125
-72.9220830499259449,20.0454167869888664,149.066070556640625
-72.9137497166259436,20.0454167869888664,156.102676391601562
-72.9054163833259423,20.0454167869888664,183.464111328125
-72.897083050025941,20.0454167869888664,287.39111328125
-72.8887497167259397,20.0454167869888664,332.878692626953125
-72.8804163834259384,20.0454167869888664,366.541748046875
-72.8720830501259371,20.0454167869888664,386.6046142578125
-72.8637497168259358,20.0454167869888664,352.613739013671875
-72.8554163835259345,20.0454167869888664,285.258758544921875
-72.8470830502259332,20.0454167869888664,218.756866455078125
-72.8387497169259461,20.0454167869888664,202.838607788085938
-72.8304163836259448,20.0454167869888664,186.388748168945312
-72.8220830503259435,20.0454167869888664,170.606414794921875
-72.8137497170259422,20.0454167869888664,183.498138427734375
-72.8054163837259409,20.0454167869888664,207.134002685546875
-72.7970830504259396,20.0454167869888664,217.25732421875
-72.7887497171259383,20.0454167869888664,194.075225830078125
-72.780416383825937,20.0454167869888664,208.275421142578125
-72.7720830505259357,20.0454167869888664,248.206253051757812
-72.7637497172259344,20.0454167869888664,229.54681396484375
-72.7554163839259331,20.0454167869888664,223.7674560546875
-72.747083050625946,20.0454167869888664,214.007492065429688
-72.7387497173259447,20.0454167869888664,279.600189208984375
-72.7304163840259434,20.0454167869888664,243.010284423828125
-72.7220830507259421,20.0454167869888664,305.046905517578125
-72.7137497174259408,20.0454167869888664,319.50048828125
-72.7054163841259395,20.0454167869888664,232.000213623046875
-72.6970830508259382,20.0454167869888664,182.836944580078125
-72.6887497175259369,20.0454167869888664,202.480209350585938
-72.6804163842259356,20.0454167869888664,186.702377319335938
-72.6720830509259343,20.0454167869888664,138.753158569335938
-72.9054163833259423,20.0370834536888651,226.659576416015625
-72.897083050025941,20.0370834536888651,326.363525390625
-72.8887497167259397,20.0370834536888651,362.37933349609375
-72.8804163834259384,20.0370834536888651,521.8021240234375
-72.8720830501259371,20.0370834536888651,529.8839111328125
-72.8637497168259358,20.0370834536888651,458.27191162109375
-72.8554163835259345,20.0370834536888651,311.89532470703125
-72.8470830502259332,20.0370834536888651,199.440399169921875
-72.8387497169259461,20.0370834536888651,189.526504516601562
-72.8304163836259448,20.0370834536888651,165.253921508789062
-72.8220830503259435,20.0370834536888651,149.68145751953125
-72.8137497170259422,20.0370834536888651,165.733871459960938
-72.8054163837259409,20.0370834536888651,185.087646484375
-72.7970830504259396,20.0370834536888651,199.3065185546875
-72.7887497171259383,20.0370834536888651,208.367446899414062
-72.780416383825937,20.0370834536888651,199.28521728515625
-72.7720830505259357,20.0370834536888651,219.034103393554688
-72.7637497172259344,20.0370834536888651,230.521743774414062
-72.7554163839259331,20.0370834536888651,240.350204467773438
-72.747083050625946,20.0370834536888651,248.561935424804688
-72.7387497173259447,20.0370834536888651,323.242156982421875
-72.7304163840259434,20.0370834536888651,359.157318115234375
-72.7220830507259421,20.0370834536888651,410.942840576171875
-72.7137497174259408,20.0370834536888651,425.005523681640625
-72.7054163841259395,20.0370834536888651,342.1219482421875
-72.6970830508259382,20.0370834536888651,249.81396484375
-72.6887497175259369,20.0370834536888651,226.977752685546875
-72.6804163842259356,20.0370834536888651,214.37939453125
-72.6720830509259343,20.0370834536888651,170.460906982421875
-72.663749717625933,20.0370834536888651,143.995758056640625
-72.655416384325946,20.0370834536888651,139.5126953125
-72.8804163834259384,20.0287501203888674,552.0615234375
-72.8720830501259371,20.0287501203888674,508.75518798828125
-72.8637497168259358,20.0287501203888674,457.545989990234375
-72.8554163835259345,20.0287501203888674,298.814544677734375
-72.8470830502259332,20.0287501203888674,175.750732421875
-72.8387497169259461,20.0287501203888674,166.98992919921875
-72.8304163836259448,20.0287501203888674,159.401702880859375
-72.8220830503259435,20.0287501203888674,145.92645263671875
-72.8137497170259422,20.0287501203888674,173.706253051757812
-72.8054163837259409,20.0287501203888674,194.551589965820312
-72.7970830504259396,20.0287501203888674,192.55035400390625
-72.7887497171259383,20.0287501203888674,185.09814453125
-72.780416383825937,20.0287501203888674,177.639999389648438
-72.7720830505259357,20.0287501203888674,196.453262329101562
-72.7637497172259344,20.0287501203888674,229.55096435546875
-72.7554163839259331,20.0287501203888674,238.3914794921875
-72.747083050625946,20.0287501203888674,315.856658935546875
-72.7387497173259447,20.0287501203888674,417.20208740234375
-72.7304163840259434,20.0287501203888674,486.834686279296875
-72.7220830507259421,20.0287501203888674,521.31298828125
-72.7137497174259408,20.0287501203888674,432.747283935546875
-72.7054163841259395,20.0287501203888674,367.95733642578125
-72.6970830508259382,20.0287501203888674,287.806793212890625
-72.6887497175259369,20.0287501203888674,223.465805053710938
-72.6804163842259356,20.0287501203888674,210.1510009765625
-72.6720830509259343,20.0287501203888674,204.793182373046875
-72.663749717625933,20.0287501203888674,162.897430419921875
-72.655416384325946,20.0287501203888674,153.51129150390625
-72.6470830510259447,20.0287501203888674,160.998886108398438
-72.6387497177259434,20.0287501203888674,169.644729614257812
-72.8054163837259409,20.0204167870888661,185.20465087890625
-72.7970830504259396,20.0204167870888661,207.563613891601562
-72.7887497171259383,20.0204167870888661,175.83062744140625
-72.780416383825937,20.0204167870888661,152.853805541992188
-72.7720830505259357,20.0204167870888661,157.726104736328125
-72.7637497172259344,20.0204167870888661,200.963958740234375
-72.7554163839259331,20.0204167870888661,243.702255249023438
-72.747083050625946,20.0204167870888661,329.448577880859375
-72.7387497173259447,20.0204167870888661,518.7958984375
-72.7304163840259434,20.0204167870888661,686.0457763671875
-72.7220830507259421,20.0204167870888661,802.6004638671875
-72.7137497174259408,20.0204167870888661,504.5162353515625
-72.7054163841259395,20.0204167870888661,363.047454833984375
-72.6970830508259382,20.0204167870888661,320.74566650390625
-72.6887497175259369,20.0204167870888661,222.877883911132812
-72.6804163842259356,20.0204167870888661,200.857101440429688
-72.6720830509259343,20.0204167870888661,206.0037841796875
-72.663749717625933,20.0204167870888661,214.202606201171875
-72.655416384325946,20.0204167870888661,191.473663330078125
-72.6470830510259447,20.0204167870888661,200.814285278320312
-72.6387497177259434,20.0204167870888661,192.237335205078125
-72.6304163844259421,20.0204167870888661,194.706405639648438
-72.7637497172259344,20.0120834537888648,206.172515869140625
-72.7554163839259331,20.0120834537888648,208.600234985351562
-72.747083050625946,20.0120834537888648,285.384613037109375
-72.7387497173259447,20.0120834537888648,432.90240478515625
-72.7304163840259434,20.0120834537888648,569.8443603515625
-72.7220830507259421,20.0120834537888648,528.2142333984375
-72.7137497174259408,20.0120834537888648,442.629150390625
-72.7054163841259395,20.0120834537888648,406.031951904296875
-72.6970830508259382,20.0120834537888648,330.310028076171875
-72.6887497175259369,20.0120834537888648,290.732818603515625
-72.6804163842259356,20.0120834537888648,255.602432250976562
-72.6720830509259343,20.0120834537888648,247.111587524414062
-72.663749717625933,20.0120834537888648,221.208038330078125
-72.655416384325946,20.0120834537888648,210.949386596679688
-72.6470830510259447,20.0120834537888648,240.34954833984375
-72.6387497177259434,20.0120834537888648,225.798492431640625
-72.6304163844259421,20.0120834537888648,228.599456787109375
-73.9970830456259421,20.003750120488867,15.7166080474853516
-72.9970830496259424,20.003750120488867,104.1102294921875
-72.747083050625946,20.003750120488867,350.66522216796875
-72.7387497173259447,20.003750120488867,467.875274658203125
-72.7304163840259434,20.003750120488867,583.3485107421875
-72.7220830507259421,20.003750120488867,475.181427001953125
-72.7137497174259408,20.003750120488867,388.24169921875
-72.7054163841259395,20.003750120488867,312.390167236328125
-72.6970830508259382,20.003750120488867,294.743621826171875
-72.6887497175259369,20.003750120488867,286.973663330078125
-72.6804163842259356,20.003750120488867,260.31768798828125
-72.6720830509259343,20.003750120488867,256.92529296875
-72.663749717625933,20.003750120488867,242.69451904296875
-72.655416384325946,20.003750120488867,234.544570922851562
-72.6470830510259447,20.003750120488867,249.049346923828125
-72.6387497177259434,20.003750120488867,254.50152587890625
-72.6304163844259421,20.003750120488867,253.518218994140625
-72.6220830511259408,20.003750120488867,184.201034545898438
-72.6970830508259382,19.9954167871888657,273.975616455078125
-72.6887497175259369,19.9954167871888657,272.656646728515625
-72.6804163842259356,19.9954167871888657,251.404891967773438
-72.6720830509259343,19.9954167871888657,240.128799438476562
-72.663749717625933,19.9954167871888657,214.7337646484375
-72.655416384325946,19.9954167871888657,199.2779541015625
-72.6470830510259447,19.9954167871888657,235.603530883789062
-72.6387497177259434,19.9954167871888657,291.91571044921875
-72.6304163844259421,19.9954167871888657,243.787643432617188
-72.6220830511259408,19.9954167871888657,177.71417236328125
-72.8220830503259435,19.9537501206888663,7603.26416015625
-72.8137497170259422,19.9537501206888663,7019.32666015625
-72.8054163837259409,19.9537501206888663,7640.84912109375
-72.7970830504259396,19.9537501206888663,3755.25244140625
-72.7887497171259383,19.9537501206888663,3082.46875
-72.780416383825937,19.9537501206888663,3673.45263671875
-72.8554163835259345,19.945416787388865,6184.73291015625
-72.8470830502259332,19.945416787388865,7821.58544921875
-72.8387497169259461,19.945416787388865,8473.6689453125
-72.8304163836259448,19.945416787388865,10442.7041015625
-72.8220830503259435,19.945416787388865,9842.1513671875
-72.8137497170259422,19.945416787388865,6765.98876953125
-72.8054163837259409,19.945416787388865,7165.88330078125
-72.7970830504259396,19.945416787388865,5726.73828125
-72.7887497171259383,19.945416787388865,3766.117919921875
-72.780416383825937,19.945416787388865,4806.0712890625
-72.7720830505259357,19.945416787388865,3836.839111328125
-72.7637497172259344,19.945416787388865,1359.111328125
-72.7554163839259331,19.945416787388865,969.246337890625
-72.747083050625946,19.945416787388865,1125.7803955078125
-72.9054163833259423,19.9370834540888673,66.2361907958984375
-72.897083050025941,19.9370834540888673,74.5346298217773438
-72.8887497167259397,19.9370834540888673,89.6608505249023438
-72.8804163834259384,19.9370834540888673,166.8831787109375
-72.8720830501259371,19.9370834540888673,328.8516845703125
-72.8637497168259358,19.9370834540888673,404.98516845703125
-72.8554163835259345,19.9370834540888673,5360.65087890625
-72.8470830502259332,19.9370834540888673,7703.28564453125
-72.8387497169259461,19.9370834540888673,9249.43359375
-72.8304163836259448,19.9370834540888673,10798.5068359375
-72.8220830503259435,19.9370834540888673,8835.3408203125
-72.8137497170259422,19.9370834540888673,5865.13037109375
-72.8054163837259409,19.9370834540888673,3980.963623046875
-72.7970830504259396,19.9370834540888673,3191.995361328125
-72.7887497171259383,19.9370834540888673,2885.7802734375
-72.780416383825937,19.9370834540888673,3924.23681640625
-72.7720830505259357,19.9370834540888673,2043.0145263671875
-72.7637497172259344,19.9370834540888673,981.634521484375
-72.7554163839259331,19.9370834540888673,1015.48779296875
-72.747083050625946,19.9370834540888673,1352.48828125
-72.7387497173259447,19.9370834540888673,2265.15380859375
-72.7304163840259434,19.9370834540888673,4797
-72.7220830507259421,19.9370834540888673,6007.9375
-72.7137497174259408,19.9370834540888673,5454.75390625
-73.1720830489259413,19.928750120788866,144.890487670898438
-73.16374971562594,19.928750120788866,190.842636108398438
-73.1554163823259387,19.928750120788866,169.948532104492188
-73.1470830490259374,19.928750120788866,120.110702514648438
-73.1387497157259361,19.928750120788866,103.012550354003906
-73.1304163824259348,19.928750120788866,103.198326110839844
-73.1220830491259335,19.928750120788866,103.42431640625
-73.1137497158259464,19.928750120788866,108.487442016601562
-72.9470830498259346,19.928750120788866,85.3979415893554688
-72.9387497165259333,19.928750120788866,78.8325653076171875
-72.9304163832259462,19.928750120788866,71.1964492797851562
-72.9220830499259449,19.928750120788866,69.3792572021484375
-72.9137497166259436,19.928750120788866,65.291534423828125
-72.9054163833259423,19.928750120788866,81.7247390747070312
-72.897083050025941,19.928750120788866,83.6525955200195312
-72.8887497167259397,19.928750120788866,72.397613525390625
-72.8804163834259384,19.928750120788866,155.761825561523438
-72.8720830501259371,19.928750120788866,328.133697509765625
-72.8637497168259358,19.928750120788866,500.694610595703125
-72.8554163835259345,19.928750120788866,2684.345703125
-72.8470830502259332,19.928750120788866,5230.47021484375
-72.8387497169259461,19.928750120788866,7218.6865234375
-72.8304163836259448,19.928750120788866,7543.72021484375
-72.8220830503259435,19.928750120788866,7708.55908203125
-72.8137497170259422,19.928750120788866,4899.47216796875
-72.8054163837259409,19.928750120788866,3264.1640625
-72.7970830504259396,19.928750120788866,2210.02783203125
-72.7887497171259383,19.928750120788866,2213.15185546875
-72.780416383825937,19.928750120788866,2386.3876953125
-72.7720830505259357,19.928750120788866,982.0528564453125
-72.7637497172259344,19.928750120788866,602.4827880859375
-72.7554163839259331,19.928750120788866,706.04168701171875
-72.747083050625946,19.928750120788866,1049.032470703125
-72.7387497173259447,19.928750120788866,2009.120361328125
-72.7304163840259434,19.928750120788866,4098.3916015625
-72.7220830507259421,19.928750120788866,5635.91650390625
-72.7137497174259408,19.928750120788866,5982.60498046875
-72.7054163841259395,19.928750120788866,3291.754638671875
-72.6970830508259382,19.928750120788866,2250.253173828125
-72.6887497175259369,19.928750120788866,1243.4993896484375
-73.1887497155259439,19.9204167874888682,211.100601196289062
-73.1804163822259426,19.9204167874888682,173.62103271484375
-73.1720830489259413,19.9204167874888682,118.839187622070312
-73.16374971562594,19.9204167874888682,144.235000610351562
-73.1554163823259387,19.9204167874888682,133.09454345703125
-73.1470830490259374,19.9204167874888682,110.224769592285156
-73.1387497157259361,19.9204167874888682,104.847801208496094
-73.1304163824259348,19.9204167874888682,105.573387145996094
-73.1220830491259335,19.9204167874888682,105.034378051757812
-73.1137497158259464,19.9204167874888682,102.176658630371094
-73.1054163825259451,19.9204167874888682,89.7789840698242188
-73.0970830492259438,19.9204167874888682,98.106964111328125
-73.0887497159259425,19.9204167874888682,97.1114273071289062
-73.0804163826259412,19.9204167874888682,95.1149215698242188
-73.0720830493259399,19.9204167874888682,100.121047973632812
-73.0637497160259386,19.9204167874888682,104.158493041992188
-73.0554163827259373,19.9204167874888682,117.455345153808594
-73.047083049425936,19.9204167874888682,126.681243896484375
-73.0387497161259347,19.9204167874888682,152.316757202148438
-73.0304163828259334,19.9204167874888682,174.770950317382812
-73.0220830495259463,19.9204167874888682,157.222824096679688
-73.013749716225945,19.9204167874888682,136.327117919921875
-73.0054163829259437,19.9204167874888682,184.470870971679688
-72.9970830496259424,19.9204167874888682,117.078758239746094
-72.9887497163259411,19.9204167874888682,110.903396606445312
-72.9804163830259398,19.9204167874888682,83.0592193603515625
-72.9720830497259385,19.9204167874888682,100.374420166015625
-72.9637497164259372,19.9204167874888682,124.928802490234375
-72.9554163831259359,19.9204167874888682,127.575599670410156
-72.9470830498259346,19.9204167874888682,112.159706115722656
-72.9387497165259333,19.9204167874888682,90.8836669921875
-72.9304163832259462,19.9204167874888682,71.0690765380859375
-72.9220830499259449,19.9204167874888682,73.2278671264648438
-72.9137497166259436,19.9204167874888682,68.304290771484375
-72.9054163833259423,19.9204167874888682,86.7108535766601562
-72.897083050025941,19.9204167874888682,51.4304733276367188
-72.8887497167259397,19.9204167874888682,8.81158447265625
-72.8804163834259384,19.9204167874888682,93.9384231567382812
-72.8720830501259371,19.9204167874888682,282.662811279296875
-72.8637497168259358,19.9204167874888682,360.7877197265625
-72.8554163835259345,19.9204167874888682,602.9013671875
-72.8470830502259332,19.9204167874888682,2800.2509765625
-72.8387497169259461,19.9204167874888682,2618.490966796875
-72.8304163836259448,19.9204167874888682,3261.09228515625
-72.8220830503259435,19.9204167874888682,3431.3076171875
-72.8137497170259422,19.9204167874888682,2575.13671875
-72.8054163837259409,19.9204167874888682,2014.8680419921875
-72.7970830504259396,19.9204167874888682,1432.700439453125
-72.7887497171259383,19.9204167874888682,1222.2669677734375
-72.780416383825937,19.9204167874888682,1253.989501953125
-72.7720830505259357,19.9204167874888682,515.87188720703125
-72.7637497172259344,19.9204167874888682,554.654052734375
-72.7554163839259331,19.9204167874888682,771.59149169921875
-72.747083050625946,19.9204167874888682,877.8468017578125
-72.7387497173259447,19.9204167874888682,2709.0283203125
-72.7304163840259434,19.9204167874888682,3195.623291015625
-72.7220830507259421,19.9204167874888682,3912.718994140625
-72.7137497174259408,19.9204167874888682,4209.9892578125
-72.7054163841259395,19.9204167874888682,3181.94287109375
-72.6970830508259382,19.9204167874888682,2067.60595703125
-72.6887497175259369,19.9204167874888682,1219.8294677734375
-72.6804163842259356,19.9204167874888682,740.92242431640625
-72.6720830509259343,19.9204167874888682,483.56451416015625
-72.663749717625933,19.9204167874888682,586.6214599609375
-73.1970830488259452,19.9120834541888669,223.412628173828125
-73.1887497155259439,19.9120834541888669,186.124176025390625
-73.1804163822259426,19.9120834541888669,165.863922119140625
-73.1720830489259413,19.9120834541888669,124.269187927246094
-73.16374971562594,19.9120834541888669,135.1610107421875
-73.1554163823259387,19.9120834541888669,118.296470642089844
-73.1470830490259374,19.9120834541888669,113.061630249023438
-73.1387497157259361,19.9120834541888669,122.507705688476562
-73.1304163824259348,19.9120834541888669,118.75933837890625
-73.1220830491259335,19.9120834541888669,122.949134826660156
-73.1137497158259464,19.9120834541888669,126.816383361816406
-73.1054163825259451,19.9120834541888669,125.152976989746094
-73.0970830492259438,19.9120834541888669,146.1572265625
-73.0887497159259425,19.9120834541888669,146.547195434570312
-73.0804163826259412,19.9120834541888669,138.190536499023438
-73.0720830493259399,19.9120834541888669,126.706375122070312
-73.0637497160259386,19.9120834541888669,120.268722534179688
-73.0554163827259373,19.9120834541888669,140.403564453125
-73.047083049425936,19.9120834541888669,161.25152587890625
-73.0387497161259347,19.9120834541888669,172.084365844726562
-73.0304163828259334,19.9120834541888669,187.16265869140625
-73.0220830495259463,19.9120834541888669,166.18194580078125
-73.013749716225945,19.9120834541888669,149.012039184570312
-73.0054163829259437,19.9120834541888669,172.7252197265625
-72.9970830496259424,19.9120834541888669,121.827125549316406
-72.9887497163259411,19.9120834541888669,105.773178100585938
-72.9804163830259398,19.9120834541888669,91.0611572265625
-72.9720830497259385,19.9120834541888669,127.435684204101562
-72.9637497164259372,19.9120834541888669,181.556304931640625
-72.9554163831259359,19.9120834541888669,158.102935791015625
-72.9470830498259346,19.9120834541888669,130.890365600585938
-72.9387497165259333,19.9120834541888669,115.002677917480469
-72.9304163832259462,19.9120834541888669,92.0966644287109375
-72.9220830499259449,19.9120834541888669,72.627655029296875
-72.9137497166259436,19.9120834541888669,61.5363540649414062
-72.9054163833259423,19.9120834541888669,72.4871749877929688
-72.897083050025941,19.9120834541888669,85.0806121826171875
-72.8887497167259397,19.9120834541888669,110.598739624023438
-72.8804163834259384,19.9120834541888669,150.76611328125
-72.8720830501259371,19.9120834541888669,188.1712646484375
-72.8637497168259358,19.9120834541888669,247.810882568359375
-72.8554163835259345,19.9120834541888669,305.057830810546875
-72.8470830502259332,19.9120834541888669,389.899261474609375
-72.8387497169259461,19.9120834541888669,955.27191162109375
-72.8304163836259448,19.9120834541888669,2636.55029296875
-72.8220830503259435,19.9120834541888669,2168.777587890625
-72.8137497170259422,19.9120834541888669,1605.418701171875
-72.8054163837259409,19.9120834541888669,1250.5396728515625
-72.7970830504259396,19.9120834541888669,1138.8370361328125
-72.7887497171259383,19.9120834541888669,1009.2242431640625
-72.780416383825937,19.9120834541888669,684.57012939453125
-72.7720830505259357,19.9120834541888669,525.26220703125
-72.7637497172259344,19.9120834541888669,805.19305419921875
-72.7554163839259331,19.9120834541888669,939.1829833984375
-72.747083050625946,19.9120834541888669,954.2705078125
-72.7387497173259447,19.9120834541888669,2396.737548828125
-72.7304163840259434,19.9120834541888669,2819.539794921875
-72.7220830507259421,19.9120834541888669,3441.399658203125
-72.7137497174259408,19.9120834541888669,2195.232177734375
-72.7054163841259395,19.9120834541888669,2522.0185546875
-72.6970830508259382,19.9120834541888669,1951.0091552734375
-72.6887497175259369,19.9120834541888669,1053.4427490234375
-72.6804163842259356,19.9120834541888669,864.8094482421875
-72.6720830509259343,19.9120834541888669,546.40679931640625
-72.663749717625933,19.9120834541888669,688.69366455078125
-72.655416384325946,19.9120834541888669,894.99359130859375
-72.6470830510259447,19.9120834541888669,881.3475341796875
-72.6387497177259434,19.9120834541888669,521.2403564453125
-73.2137497154259336,19.9037501208888656,193.381820678710938
-73.2054163821259465,19.9037501208888656,163.749954223632812
-73.1970830488259452,19.9037501208888656,236.002197265625
-73.1887497155259439,19.9037501208888656,191.76019287109375
-73.1804163822259426,19.9037501208888656,143.475021362304688
-73.1720830489259413,19.9037501208888656,123.06658935546875
-73.16374971562594,19.9037501208888656,120.414718627929688
-73.1554163823259387,19.9037501208888656,105.108924865722656
-73.1470830490259374,19.9037501208888656,117.186637878417969
-73.1387497157259361,19.9037501208888656,125.298210144042969
-73.1304163824259348,19.9037501208888656,132.29241943359375
-73.1220830491259335,19.9037501208888656,138.994308471679688
-73.1137497158259464,19.9037501208888656,163.768280029296875
-73.1054163825259451,19.9037501208888656,205.154800415039062
-73.0970830492259438,19.9037501208888656,205.444122314453125
-73.0887497159259425,19.9037501208888656,212.57489013671875
-73.0804163826259412,19.9037501208888656,195.782684326171875
-73.0720830493259399,19.9037501208888656,182.376968383789062
-73.0637497160259386,19.9037501208888656,160.33746337890625
